,categoria_de_trabajo,estado_marital,genero,trabajo,tiene_alto_valor_adquisitivo
11881,0.0,1.0,0.0,0.0,0
11882,6.0,6.0,1.0,9.0,0
11883,5.0,1.0,0.0,8.0,0
11884,2.0,1.0,0.0,10.0,0
11885,5.0,5.0,1.0,3.0,0
11886,5.0,5.0,0.0,6.0,0
11887,5.0,5.0,1.0,14.0,0
11888,5.0,5.0,0.0,1.0,0
11889,5.0,5.0,1.0,14.0,0
11890,5.0,3.0,0.0,14.0,0
11891,6.0,1.0,0.0,13.0,0
11892,5.0,1.0,0.0,4.0,0
11893,5.0,5.0,1.0,14.0,0
11894,3.0,5.0,1.0,7.0,0
11895,5.0,5.0,0.0,6.0,0
11896,5.0,1.0,0.0,4.0,0
11897,5.0,5.0,1.0,3.0,0
11898,5.0,0.0,1.0,1.0,0
11899,5.0,1.0,0.0,14.0,0
11900,5.0,5.0,0.0,4.0,0
11901,0.0,1.0,0.0,0.0,0
11902,5.0,1.0,1.0,14.0,0
11903,5.0,5.0,0.0,9.0,0
11904,5.0,5.0,1.0,3.0,0
11905,0.0,0.0,1.0,0.0,0
11906,4.0,1.0,0.0,9.0,0
11907,0.0,4.0,1.0,0.0,0
11908,3.0,5.0,1.0,14.0,0
11909,5.0,1.0,0.0,7.0,0
11910,6.0,5.0,1.0,7.0,0
11911,5.0,6.0,1.0,12.0,0
11912,5.0,1.0,0.0,14.0,0
11913,5.0,5.0,1.0,3.0,0
11914,5.0,6.0,1.0,12.0,0
11915,2.0,1.0,0.0,1.0,1
11916,5.0,1.0,0.0,1.0,0
11917,5.0,1.0,0.0,14.0,0
11918,5.0,1.0,0.0,13.0,0
11919,5.0,1.0,0.0,9.0,0
11920,5.0,5.0,0.0,5.0,0
11921,0.0,5.0,0.0,0.0,0
11922,4.0,6.0,1.0,6.0,0
11923,3.0,6.0,1.0,3.0,0
11924,5.0,1.0,1.0,3.0,0
11925,5.0,1.0,0.0,13.0,0
11926,5.0,5.0,1.0,14.0,0
11927,1.0,4.0,1.0,3.0,0
11928,2.0,1.0,0.0,7.0,1
11929,5.0,5.0,0.0,8.0,0
11930,3.0,0.0,0.0,8.0,0
11931,5.0,0.0,1.0,1.0,0
11932,5.0,1.0,0.0,7.0,0
11933,5.0,1.0,0.0,1.0,0
11934,5.0,0.0,1.0,3.0,0
11935,6.0,1.0,0.0,1.0,0
11936,4.0,0.0,0.0,12.0,0
11937,5.0,1.0,0.0,14.0,0
11938,5.0,5.0,1.0,3.0,0
11939,0.0,5.0,0.0,0.0,0
11940,5.0,6.0,0.0,6.0,0
11941,5.0,1.0,1.0,14.0,0
11942,5.0,1.0,0.0,1.0,1
11943,5.0,5.0,1.0,4.0,0
11944,5.0,1.0,0.0,4.0,0
11945,5.0,1.0,1.0,7.0,0
11946,0.0,5.0,1.0,0.0,0
11947,0.0,1.0,1.0,0.0,0
11948,5.0,1.0,1.0,1.0,0
11949,5.0,0.0,1.0,1.0,0
11950,5.0,1.0,0.0,14.0,1
11951,5.0,5.0,0.0,4.0,0
11952,1.0,5.0,1.0,7.0,0
11953,5.0,0.0,1.0,3.0,0
11954,5.0,1.0,0.0,3.0,0
11955,1.0,0.0,1.0,12.0,0
11956,4.0,1.0,0.0,4.0,0
11957,5.0,1.0,0.0,14.0,0
11958,2.0,1.0,0.0,7.0,0
11959,5.0,1.0,0.0,13.0,0
11960,5.0,1.0,0.0,13.0,0
11961,5.0,5.0,0.0,14.0,0
11962,6.0,1.0,0.0,14.0,0
11963,5.0,5.0,1.0,14.0,0
11964,5.0,1.0,0.0,8.0,0
11965,5.0,1.0,0.0,8.0,0
11966,0.0,5.0,1.0,0.0,0
11967,5.0,1.0,0.0,8.0,0
11968,0.0,0.0,1.0,0.0,0
11969,5.0,1.0,0.0,14.0,1
11970,5.0,5.0,0.0,6.0,0
11971,4.0,1.0,0.0,9.0,0
11972,5.0,4.0,1.0,5.0,0
11973,0.0,5.0,0.0,0.0,0
11974,5.0,5.0,0.0,3.0,1
11975,5.0,5.0,1.0,3.0,0
11976,0.0,5.0,1.0,0.0,0
11977,5.0,1.0,0.0,7.0,1
11978,4.0,1.0,0.0,8.0,0
11979,5.0,0.0,1.0,6.0,0
11980,5.0,5.0,1.0,14.0,0
11981,5.0,5.0,0.0,6.0,0
11982,5.0,1.0,0.0,5.0,0
11983,5.0,1.0,0.0,13.0,0
11984,5.0,1.0,1.0,14.0,0
11985,5.0,5.0,1.0,6.0,0
11986,5.0,3.0,0.0,13.0,0
11987,0.0,1.0,0.0,0.0,1
11988,5.0,1.0,1.0,3.0,0
11989,5.0,0.0,1.0,1.0,0
11990,5.0,5.0,0.0,8.0,0
11991,5.0,1.0,0.0,6.0,0
11992,5.0,1.0,0.0,7.0,0
11993,5.0,1.0,0.0,3.0,0
11994,5.0,0.0,1.0,6.0,0
11995,2.0,0.0,1.0,7.0,0
11996,5.0,5.0,0.0,14.0,0
11997,4.0,0.0,0.0,1.0,0
11998,5.0,5.0,1.0,6.0,0
11999,5.0,5.0,1.0,14.0,0
12000,2.0,5.0,0.0,7.0,1
12001,5.0,5.0,1.0,3.0,0
12002,5.0,5.0,0.0,14.0,0
12003,5.0,1.0,0.0,3.0,0
12004,5.0,1.0,0.0,7.0,0
12005,4.0,1.0,0.0,7.0,0
12006,5.0,5.0,0.0,9.0,0
12007,4.0,5.0,1.0,6.0,0
12008,5.0,0.0,1.0,1.0,1
12009,6.0,1.0,0.0,12.0,0
12010,5.0,5.0,1.0,14.0,0
12011,5.0,5.0,0.0,9.0,0
12012,5.0,5.0,0.0,4.0,0
12013,5.0,5.0,0.0,1.0,0
12014,5.0,1.0,0.0,8.0,0
12015,5.0,5.0,1.0,3.0,0
12016,4.0,1.0,0.0,7.0,1
12017,5.0,5.0,1.0,3.0,0
12018,5.0,6.0,1.0,14.0,0
12019,5.0,0.0,0.0,8.0,0
12020,5.0,0.0,1.0,1.0,0
12021,0.0,0.0,1.0,0.0,1
12022,5.0,0.0,1.0,8.0,0
12023,5.0,5.0,1.0,3.0,0
12024,5.0,5.0,0.0,9.0,0
12025,5.0,1.0,0.0,8.0,0
12026,0.0,5.0,1.0,0.0,0
12027,5.0,1.0,0.0,8.0,0
12028,4.0,1.0,1.0,7.0,0
12029,5.0,5.0,1.0,14.0,0
12030,5.0,1.0,0.0,8.0,0
12031,2.0,5.0,1.0,7.0,0
12032,5.0,4.0,0.0,8.0,0
12033,5.0,5.0,0.0,7.0,0
12034,0.0,4.0,1.0,0.0,0
12035,0.0,5.0,1.0,0.0,0
12036,5.0,1.0,0.0,1.0,0
12037,0.0,1.0,0.0,0.0,0
12038,4.0,1.0,0.0,1.0,1
12039,3.0,1.0,0.0,1.0,0
12040,5.0,5.0,0.0,6.0,0
12041,5.0,5.0,0.0,7.0,0
12042,2.0,1.0,0.0,8.0,0
12043,4.0,0.0,1.0,1.0,0
12044,5.0,1.0,0.0,1.0,0
12045,5.0,3.0,1.0,3.0,0
12046,5.0,5.0,1.0,12.0,0
12047,2.0,5.0,0.0,8.0,0
12048,5.0,5.0,0.0,8.0,0
12049,5.0,1.0,0.0,5.0,0
12050,5.0,1.0,0.0,14.0,0
12051,2.0,5.0,0.0,4.0,0
12052,0.0,5.0,0.0,0.0,0
12053,6.0,1.0,0.0,1.0,0
12054,5.0,1.0,1.0,1.0,0
12055,5.0,1.0,0.0,4.0,0
12056,3.0,3.0,0.0,3.0,0
12057,3.0,5.0,1.0,7.0,0
12058,5.0,5.0,1.0,6.0,0
12059,5.0,5.0,0.0,1.0,1
12060,5.0,6.0,1.0,1.0,0
12061,4.0,5.0,0.0,8.0,0
12062,4.0,1.0,0.0,8.0,0
12063,0.0,1.0,0.0,0.0,0
12064,5.0,1.0,0.0,5.0,1
12065,0.0,1.0,1.0,0.0,0
12066,5.0,0.0,1.0,4.0,0
12067,5.0,4.0,0.0,8.0,0
12068,5.0,1.0,0.0,14.0,0
12069,5.0,5.0,0.0,4.0,0
12070,5.0,5.0,1.0,7.0,0
12071,5.0,0.0,1.0,6.0,0
12072,5.0,1.0,0.0,13.0,0
12073,2.0,5.0,0.0,12.0,1
12074,4.0,0.0,1.0,6.0,0
12075,5.0,1.0,0.0,13.0,0
12076,5.0,0.0,1.0,6.0,0
12077,5.0,6.0,1.0,3.0,0
12078,5.0,0.0,1.0,7.0,0
12079,5.0,1.0,0.0,14.0,0
12080,5.0,1.0,0.0,8.0,0
12081,2.0,1.0,0.0,6.0,0
12082,3.0,5.0,0.0,7.0,0
12083,5.0,5.0,0.0,1.0,0
12084,5.0,5.0,0.0,14.0,0
12085,3.0,1.0,0.0,7.0,0
12086,5.0,1.0,0.0,8.0,0
12087,5.0,5.0,0.0,8.0,0
12088,5.0,4.0,1.0,3.0,0
12089,5.0,1.0,0.0,13.0,0
12090,5.0,5.0,1.0,12.0,0
12091,5.0,1.0,0.0,6.0,0
12092,5.0,1.0,0.0,8.0,0
12093,2.0,5.0,1.0,12.0,0
12094,5.0,1.0,1.0,14.0,0
12095,5.0,5.0,1.0,8.0,0
12096,1.0,5.0,0.0,3.0,0
12097,5.0,5.0,1.0,14.0,0
12098,5.0,1.0,0.0,8.0,0
12099,4.0,5.0,1.0,7.0,0
12100,4.0,0.0,1.0,14.0,0
12101,5.0,5.0,0.0,6.0,0
12102,5.0,1.0,0.0,4.0,0
12103,5.0,1.0,0.0,8.0,0
12104,2.0,0.0,1.0,7.0,0
12105,5.0,0.0,1.0,6.0,0
12106,5.0,3.0,0.0,8.0,0
12107,5.0,4.0,1.0,1.0,0
12108,5.0,0.0,0.0,13.0,0
12109,2.0,1.0,0.0,10.0,0
12110,5.0,5.0,1.0,14.0,0
12111,6.0,1.0,0.0,1.0,0
12112,5.0,1.0,0.0,4.0,0
12113,5.0,6.0,0.0,13.0,0
12114,4.0,1.0,0.0,9.0,0
12115,5.0,1.0,0.0,5.0,0
12116,5.0,1.0,0.0,1.0,1
12117,5.0,1.0,0.0,13.0,0
12118,5.0,5.0,0.0,8.0,0
12119,3.0,0.0,0.0,7.0,0
12120,3.0,5.0,1.0,6.0,0
12121,5.0,1.0,0.0,6.0,0
12122,5.0,1.0,1.0,9.0,0
12123,0.0,4.0,1.0,0.0,0
12124,2.0,1.0,0.0,10.0,0
12125,5.0,1.0,1.0,12.0,0
12126,5.0,5.0,1.0,3.0,0
12127,6.0,1.0,0.0,7.0,0
12128,4.0,1.0,0.0,9.0,0
12129,2.0,0.0,1.0,6.0,0
12130,5.0,4.0,1.0,4.0,0
12131,5.0,5.0,0.0,5.0,0
12132,5.0,4.0,1.0,14.0,1
12133,5.0,1.0,0.0,1.0,0
12134,6.0,1.0,0.0,1.0,0
12135,5.0,5.0,1.0,14.0,0
12136,5.0,1.0,0.0,7.0,0
12137,5.0,5.0,1.0,3.0,0
12138,2.0,0.0,1.0,10.0,0
12139,5.0,0.0,1.0,1.0,0
12140,1.0,1.0,0.0,12.0,0
12141,5.0,1.0,0.0,6.0,0
12142,5.0,0.0,0.0,8.0,0
12143,5.0,1.0,1.0,1.0,0
12144,4.0,1.0,0.0,9.0,0
12145,5.0,0.0,0.0,14.0,0
12146,5.0,1.0,0.0,9.0,0
12147,5.0,5.0,0.0,14.0,0
12148,5.0,1.0,0.0,5.0,0
12149,5.0,1.0,0.0,5.0,0
12150,5.0,5.0,0.0,3.0,0
12151,2.0,1.0,0.0,7.0,1
12152,5.0,1.0,1.0,7.0,1
12153,5.0,5.0,1.0,14.0,0
12154,2.0,1.0,1.0,1.0,0
12155,5.0,5.0,0.0,3.0,0
12156,5.0,5.0,0.0,8.0,0
12157,2.0,0.0,1.0,10.0,0
12158,5.0,1.0,0.0,13.0,0
12159,4.0,1.0,0.0,14.0,1
12160,4.0,1.0,0.0,9.0,0
12161,4.0,1.0,0.0,9.0,1
12162,0.0,5.0,0.0,0.0,0
12163,5.0,5.0,1.0,14.0,0
12164,5.0,0.0,1.0,3.0,0
12165,5.0,0.0,0.0,1.0,0
12166,5.0,1.0,0.0,4.0,0
12167,5.0,0.0,0.0,6.0,0
12168,5.0,5.0,0.0,3.0,0
12169,5.0,0.0,0.0,14.0,0
12170,4.0,5.0,1.0,6.0,0
12171,5.0,5.0,1.0,4.0,0
12172,5.0,1.0,0.0,14.0,0
12173,5.0,5.0,1.0,3.0,0
12174,4.0,1.0,0.0,1.0,0
12175,5.0,5.0,1.0,3.0,0
12176,3.0,1.0,0.0,7.0,0
12177,5.0,1.0,0.0,8.0,0
12178,5.0,5.0,1.0,7.0,0
12179,5.0,0.0,0.0,4.0,0
12180,4.0,1.0,0.0,9.0,0
12181,5.0,1.0,0.0,8.0,0
12182,5.0,5.0,0.0,13.0,0
12183,4.0,4.0,0.0,8.0,0
12184,5.0,5.0,0.0,13.0,0
12185,4.0,1.0,0.0,9.0,0
12186,5.0,5.0,0.0,8.0,0
12187,5.0,3.0,0.0,8.0,0
12188,2.0,1.0,0.0,1.0,0
12189,0.0,5.0,0.0,0.0,0
12190,5.0,5.0,1.0,7.0,0
12191,5.0,1.0,0.0,7.0,0
12192,5.0,1.0,0.0,10.0,1
12193,5.0,1.0,0.0,6.0,0
12194,0.0,5.0,0.0,0.0,0
12195,4.0,5.0,1.0,7.0,0
12196,5.0,1.0,0.0,13.0,0
12197,5.0,1.0,0.0,4.0,0
12198,5.0,1.0,0.0,1.0,1
12199,4.0,5.0,0.0,5.0,0
12200,5.0,5.0,1.0,12.0,0
12201,5.0,1.0,0.0,3.0,0
12202,5.0,5.0,0.0,5.0,0
12203,5.0,0.0,1.0,3.0,1
12204,5.0,1.0,0.0,5.0,0
12205,5.0,1.0,0.0,8.0,0
12206,4.0,6.0,0.0,14.0,0
12207,5.0,0.0,0.0,8.0,0
12208,5.0,1.0,0.0,6.0,0
12209,3.0,1.0,0.0,1.0,0
12210,5.0,0.0,0.0,8.0,0
12211,2.0,1.0,0.0,10.0,0
12212,5.0,1.0,0.0,8.0,0
12213,5.0,5.0,1.0,1.0,0
12214,5.0,0.0,0.0,4.0,1
12215,5.0,0.0,1.0,1.0,0
12216,4.0,1.0,0.0,8.0,0
12217,5.0,1.0,0.0,10.0,0
12218,5.0,5.0,0.0,5.0,0
12219,0.0,5.0,1.0,0.0,0
12220,5.0,4.0,0.0,3.0,0
12221,1.0,1.0,0.0,3.0,1
12222,5.0,1.0,0.0,14.0,0
12223,5.0,0.0,1.0,3.0,0
12224,5.0,1.0,0.0,1.0,0
12225,5.0,0.0,1.0,14.0,0
12226,5.0,1.0,0.0,13.0,0
12227,4.0,1.0,0.0,8.0,0
12228,4.0,5.0,0.0,6.0,0
12229,4.0,1.0,0.0,12.0,0
12230,5.0,0.0,0.0,4.0,0
12231,5.0,1.0,0.0,6.0,0
12232,5.0,1.0,0.0,13.0,0
12233,5.0,1.0,0.0,5.0,0
12234,5.0,1.0,0.0,8.0,0
12235,2.0,1.0,0.0,1.0,0
12236,5.0,1.0,1.0,7.0,1
12237,0.0,5.0,0.0,0.0,0
12238,3.0,0.0,1.0,1.0,0
12239,5.0,1.0,0.0,1.0,0
12240,0.0,1.0,0.0,0.0,0
12241,3.0,0.0,1.0,7.0,0
12242,5.0,5.0,1.0,6.0,0
12243,5.0,5.0,1.0,3.0,0
12244,5.0,1.0,0.0,6.0,0
12245,4.0,5.0,0.0,7.0,0
12246,5.0,0.0,1.0,1.0,0
12247,4.0,1.0,0.0,14.0,0
12248,1.0,3.0,0.0,5.0,0
12249,0.0,1.0,0.0,0.0,0
12250,5.0,5.0,1.0,3.0,0
12251,1.0,1.0,0.0,7.0,0
12252,5.0,3.0,0.0,13.0,0
12253,5.0,4.0,1.0,3.0,0
12254,5.0,5.0,0.0,6.0,0
12255,5.0,1.0,0.0,1.0,0
12256,5.0,0.0,0.0,5.0,0
12257,4.0,4.0,0.0,14.0,0
12258,5.0,1.0,0.0,8.0,0
12259,5.0,5.0,0.0,8.0,0
12260,5.0,1.0,0.0,5.0,0
12261,5.0,1.0,0.0,14.0,0
12262,5.0,1.0,0.0,8.0,0
12263,5.0,5.0,0.0,4.0,0
12264,5.0,1.0,0.0,8.0,0
12265,5.0,1.0,0.0,8.0,0
12266,5.0,5.0,0.0,8.0,0
12267,5.0,1.0,0.0,1.0,0
12268,5.0,1.0,0.0,1.0,0
12269,4.0,1.0,0.0,8.0,0
12270,2.0,1.0,0.0,10.0,0
12271,6.0,1.0,1.0,8.0,0
12272,5.0,1.0,0.0,8.0,0
12273,2.0,0.0,0.0,10.0,0
12274,5.0,1.0,0.0,12.0,0
12275,5.0,5.0,0.0,9.0,0
12276,5.0,1.0,0.0,6.0,0
12277,6.0,1.0,0.0,9.0,0
12278,5.0,5.0,0.0,6.0,0
12279,2.0,1.0,0.0,1.0,1
12280,5.0,1.0,0.0,8.0,0
12281,5.0,5.0,0.0,6.0,0
12282,1.0,1.0,0.0,12.0,0
12283,5.0,5.0,0.0,1.0,0
12284,4.0,1.0,0.0,8.0,0
12285,1.0,0.0,0.0,3.0,0
12286,5.0,1.0,0.0,8.0,0
12287,6.0,1.0,0.0,9.0,0
12288,0.0,5.0,0.0,0.0,0
12289,5.0,0.0,1.0,3.0,0
12290,5.0,5.0,0.0,6.0,0
12291,5.0,1.0,0.0,1.0,0
12292,3.0,1.0,0.0,1.0,0
12293,5.0,5.0,1.0,3.0,0
12294,5.0,1.0,1.0,5.0,0
12295,5.0,5.0,0.0,5.0,0
12296,5.0,5.0,1.0,3.0,0
12297,5.0,5.0,1.0,12.0,0
12298,5.0,5.0,1.0,3.0,0
12299,5.0,1.0,0.0,14.0,0
12300,2.0,4.0,1.0,3.0,0
12301,5.0,0.0,1.0,3.0,0
12302,4.0,1.0,0.0,13.0,0
12303,5.0,5.0,0.0,8.0,0
12304,2.0,1.0,0.0,7.0,0
12305,5.0,5.0,1.0,4.0,0
12306,5.0,0.0,1.0,6.0,0
12307,0.0,5.0,0.0,0.0,0
12308,5.0,5.0,0.0,6.0,0
12309,4.0,1.0,0.0,1.0,0
12310,5.0,5.0,0.0,7.0,0
12311,5.0,5.0,0.0,12.0,0
12312,4.0,5.0,0.0,7.0,0
12313,0.0,1.0,0.0,0.0,0
12314,4.0,1.0,0.0,9.0,0
12315,5.0,5.0,1.0,7.0,0
12316,5.0,5.0,1.0,6.0,0
12317,2.0,1.0,0.0,10.0,0
12318,5.0,5.0,1.0,6.0,0
12319,5.0,0.0,0.0,13.0,0
12320,5.0,5.0,1.0,3.0,0
12321,5.0,1.0,0.0,3.0,0
12322,0.0,0.0,0.0,0.0,0
12323,5.0,5.0,1.0,14.0,0
12324,5.0,5.0,1.0,12.0,1
12325,5.0,1.0,0.0,14.0,0
12326,5.0,5.0,1.0,1.0,0
12327,5.0,5.0,0.0,5.0,0
12328,5.0,0.0,1.0,6.0,0
12329,5.0,5.0,0.0,13.0,0
12330,4.0,1.0,0.0,14.0,0
12331,5.0,1.0,1.0,4.0,0
12332,5.0,0.0,0.0,6.0,0
12333,3.0,1.0,0.0,7.0,0
12334,5.0,1.0,0.0,4.0,0
12335,5.0,1.0,1.0,11.0,0
12336,2.0,0.0,1.0,7.0,0
12337,5.0,5.0,1.0,3.0,0
12338,2.0,1.0,0.0,7.0,1
12339,4.0,6.0,1.0,7.0,0
12340,2.0,5.0,0.0,7.0,0
12341,2.0,4.0,0.0,7.0,1
12342,5.0,0.0,1.0,6.0,0
12343,2.0,1.0,0.0,10.0,0
12344,5.0,5.0,0.0,7.0,0
12345,5.0,0.0,1.0,6.0,0
12346,5.0,5.0,1.0,4.0,0
12347,5.0,1.0,0.0,9.0,0
12348,5.0,1.0,0.0,9.0,0
12349,5.0,0.0,1.0,14.0,0
12350,5.0,1.0,0.0,1.0,0
12351,5.0,1.0,1.0,3.0,0
12352,3.0,1.0,0.0,7.0,0
12353,5.0,0.0,0.0,13.0,0
12354,5.0,1.0,0.0,14.0,0
12355,5.0,5.0,0.0,9.0,0
12356,5.0,1.0,1.0,3.0,0
12357,0.0,6.0,1.0,0.0,0
12358,1.0,1.0,0.0,13.0,0
12359,5.0,5.0,0.0,3.0,0
12360,5.0,0.0,1.0,6.0,0
12361,0.0,1.0,1.0,0.0,0
12362,5.0,5.0,1.0,1.0,0
12363,5.0,0.0,0.0,1.0,0
12364,5.0,0.0,1.0,6.0,0
12365,5.0,5.0,0.0,1.0,0
12366,2.0,5.0,1.0,7.0,0
12367,5.0,1.0,0.0,6.0,0
12368,0.0,5.0,1.0,0.0,0
12369,5.0,5.0,0.0,9.0,0
12370,5.0,5.0,0.0,6.0,0
12371,0.0,1.0,0.0,0.0,0
12372,4.0,1.0,0.0,1.0,0
12373,0.0,5.0,1.0,0.0,0
12374,4.0,1.0,0.0,8.0,0
12375,5.0,5.0,0.0,4.0,0
12376,5.0,5.0,1.0,14.0,0
12377,6.0,0.0,1.0,1.0,0
12378,4.0,0.0,1.0,14.0,0
12379,5.0,5.0,1.0,6.0,0
12380,5.0,0.0,0.0,4.0,0
12381,5.0,1.0,0.0,3.0,0
12382,5.0,1.0,0.0,14.0,0
12383,5.0,1.0,0.0,7.0,0
12384,5.0,6.0,0.0,4.0,0
12385,5.0,1.0,0.0,7.0,0
12386,5.0,1.0,0.0,8.0,0
12387,5.0,3.0,0.0,9.0,0
12388,5.0,5.0,1.0,14.0,0
12389,5.0,5.0,1.0,5.0,0
12390,5.0,5.0,1.0,14.0,0
12391,6.0,1.0,0.0,7.0,1
12392,5.0,1.0,0.0,8.0,0
12393,5.0,1.0,1.0,6.0,0
12394,5.0,1.0,0.0,3.0,0
12395,5.0,1.0,0.0,12.0,0
12396,5.0,0.0,1.0,14.0,0
12397,6.0,0.0,1.0,1.0,0
12398,0.0,1.0,0.0,0.0,0
12399,5.0,1.0,0.0,8.0,0
12400,5.0,1.0,0.0,7.0,0
12401,5.0,1.0,0.0,7.0,0
12402,5.0,0.0,0.0,14.0,0
12403,5.0,1.0,1.0,3.0,0
12404,5.0,5.0,1.0,3.0,0
12405,5.0,5.0,1.0,12.0,0
12406,4.0,0.0,1.0,7.0,0
12407,5.0,5.0,1.0,6.0,0
12408,0.0,5.0,1.0,0.0,0
12409,5.0,1.0,0.0,8.0,0
12410,5.0,5.0,1.0,3.0,0
12411,5.0,5.0,0.0,4.0,0
12412,5.0,1.0,0.0,5.0,0
12413,5.0,5.0,1.0,1.0,0
12414,5.0,5.0,0.0,6.0,0
12415,4.0,0.0,0.0,6.0,0
12416,5.0,1.0,0.0,8.0,0
12417,5.0,1.0,0.0,14.0,1
12418,5.0,5.0,0.0,3.0,0
12419,5.0,1.0,1.0,6.0,0
12420,5.0,5.0,0.0,6.0,0
12421,0.0,5.0,1.0,0.0,0
12422,0.0,6.0,1.0,0.0,0
12423,5.0,1.0,0.0,14.0,0
12424,0.0,3.0,1.0,0.0,0
12425,5.0,5.0,0.0,13.0,0
12426,5.0,5.0,0.0,13.0,0
12427,4.0,1.0,0.0,1.0,0
12428,5.0,0.0,0.0,8.0,0
12429,0.0,1.0,1.0,0.0,0
12430,5.0,5.0,0.0,5.0,0
12431,5.0,5.0,1.0,3.0,0
12432,5.0,1.0,0.0,9.0,0
12433,5.0,0.0,1.0,7.0,0
12434,5.0,6.0,1.0,14.0,0
12435,5.0,1.0,1.0,7.0,1
12436,5.0,1.0,0.0,7.0,0
12437,4.0,1.0,0.0,1.0,0
12438,1.0,1.0,1.0,3.0,0
12439,5.0,5.0,1.0,3.0,0
12440,5.0,1.0,0.0,13.0,1
12441,6.0,0.0,0.0,7.0,1
12442,5.0,0.0,1.0,3.0,0
12443,5.0,5.0,1.0,3.0,0
12444,5.0,5.0,0.0,3.0,0
12445,4.0,1.0,0.0,6.0,0
12446,5.0,5.0,1.0,3.0,0
12447,5.0,1.0,1.0,13.0,0
12448,5.0,1.0,0.0,8.0,0
12449,5.0,0.0,0.0,13.0,0
12450,1.0,1.0,0.0,8.0,0
12451,5.0,4.0,1.0,6.0,0
12452,5.0,5.0,0.0,14.0,0
12453,2.0,1.0,0.0,7.0,0
12454,5.0,0.0,1.0,1.0,0
12455,5.0,1.0,0.0,13.0,0
12456,5.0,1.0,0.0,8.0,0
12457,6.0,1.0,0.0,1.0,0
12458,4.0,1.0,0.0,14.0,0
12459,5.0,5.0,1.0,14.0,0
12460,5.0,1.0,0.0,6.0,0
12461,0.0,1.0,0.0,0.0,0
12462,5.0,1.0,0.0,14.0,1
12463,5.0,1.0,1.0,6.0,0
12464,5.0,5.0,0.0,8.0,0
12465,4.0,1.0,0.0,14.0,0
12466,2.0,1.0,0.0,13.0,0
12467,4.0,1.0,0.0,8.0,0
12468,5.0,5.0,0.0,12.0,0
12469,5.0,1.0,0.0,7.0,1
12470,2.0,1.0,0.0,10.0,0
12471,5.0,1.0,0.0,5.0,0
12472,4.0,0.0,0.0,14.0,0
12473,5.0,1.0,0.0,13.0,0
12474,5.0,1.0,0.0,1.0,0
12475,5.0,1.0,0.0,13.0,0
12476,4.0,1.0,0.0,6.0,0
12477,5.0,1.0,0.0,6.0,0
12478,5.0,5.0,0.0,4.0,0
12479,5.0,5.0,1.0,3.0,0
12480,5.0,5.0,0.0,5.0,0
12481,5.0,0.0,0.0,14.0,0
12482,5.0,5.0,0.0,7.0,0
12483,5.0,5.0,0.0,4.0,0
12484,5.0,1.0,0.0,12.0,0
12485,5.0,1.0,0.0,13.0,0
12486,6.0,1.0,0.0,14.0,0
12487,5.0,5.0,0.0,1.0,1
12488,5.0,1.0,0.0,4.0,0
12489,5.0,0.0,0.0,8.0,0
12490,2.0,1.0,0.0,10.0,1
12491,5.0,1.0,0.0,10.0,0
12492,5.0,6.0,0.0,7.0,0
12493,5.0,0.0,0.0,3.0,0
12494,5.0,1.0,0.0,7.0,0
12495,6.0,1.0,0.0,14.0,0
12496,5.0,1.0,0.0,10.0,0
12497,2.0,5.0,1.0,3.0,0
12498,2.0,1.0,0.0,7.0,0
12499,2.0,5.0,0.0,6.0,0
12500,5.0,5.0,0.0,5.0,0
12501,5.0,0.0,1.0,4.0,0
12502,5.0,1.0,0.0,14.0,0
12503,5.0,0.0,1.0,3.0,0
12504,5.0,1.0,0.0,8.0,0
12505,3.0,1.0,0.0,7.0,0
12506,5.0,5.0,0.0,4.0,0
12507,5.0,5.0,1.0,6.0,0
12508,5.0,1.0,0.0,12.0,0
12509,5.0,5.0,0.0,8.0,0
12510,0.0,5.0,0.0,0.0,0
12511,5.0,0.0,0.0,9.0,0
12512,4.0,1.0,0.0,9.0,0
12513,5.0,0.0,0.0,14.0,0
12514,2.0,5.0,1.0,7.0,0
12515,5.0,5.0,0.0,6.0,0
12516,4.0,0.0,0.0,8.0,0
12517,4.0,5.0,1.0,1.0,0
12518,1.0,1.0,0.0,3.0,0
12519,5.0,1.0,0.0,14.0,0
12520,5.0,1.0,1.0,12.0,0
12521,5.0,0.0,0.0,1.0,0
12522,6.0,1.0,0.0,9.0,0
12523,5.0,5.0,0.0,4.0,0
12524,5.0,0.0,0.0,14.0,0
12525,5.0,5.0,0.0,6.0,0
12526,5.0,5.0,1.0,14.0,0
12527,6.0,5.0,1.0,7.0,0
12528,5.0,1.0,0.0,1.0,0
12529,5.0,5.0,1.0,14.0,0
12530,5.0,1.0,0.0,3.0,0
12531,5.0,0.0,1.0,3.0,0
12532,5.0,1.0,1.0,1.0,0
12533,5.0,1.0,0.0,8.0,0
12534,5.0,1.0,0.0,14.0,0
12535,3.0,1.0,0.0,1.0,0
12536,5.0,0.0,0.0,8.0,0
12537,1.0,6.0,0.0,3.0,0
12538,5.0,1.0,0.0,4.0,0
12539,5.0,1.0,0.0,14.0,1
12540,5.0,1.0,0.0,7.0,0
12541,5.0,1.0,0.0,8.0,0
12542,5.0,0.0,1.0,3.0,0
12543,5.0,0.0,0.0,3.0,0
12544,5.0,1.0,0.0,4.0,0
